-1.57109	2e-05
-1.55413	1e-05
-1.53718	3e-05
-1.52023	2e-05
-1.50327	2e-05
-1.48632	4e-05
-1.46937	8e-05
-1.45241	7e-05
-1.43546	0.00013
-1.41851	0.00011
-1.40156	0.00017
-1.3846	0.0002
-1.36765	0.0003
-1.3507	0.00037
-1.33374	0.0004
-1.31679	0.00075
-1.29984	0.00094
-1.28288	0.00098
-1.26593	0.00125
-1.24898	0.0016
-1.23202	0.00206
-1.21507	0.00243
-1.19812	0.00279
-1.18116	0.00363
-1.16421	0.00396
-1.14726	0.00463
-1.1303	0.00582
-1.11335	0.00667
-1.0964	0.00752
-1.07944	0.00955
-1.06249	0.01023
-1.04554	0.01174
-1.02858	0.01307
-1.01163	0.01475
-0.994677	0.01701
-0.977724	0.01772
-0.96077	0.01932
-0.943817	0.02152
-0.926864	0.0229
-0.90991	0.02504
-0.892957	0.02686
-0.876004	0.02823
-0.859051	0.03019
-0.842097	0.03035
-0.825144	0.03238
-0.808191	0.0326
-0.791238	0.0654
-0.774284	0.03437
-0.757331	0.03338
-0.740378	0.0331
-0.723425	0.03244
-0.706471	0.03207
-0.689518	0.03177
-0.672565	0.0303
-0.655611	0.02785
-0.638658	0.02697
-0.621705	0.02528
-0.604752	0.02415
-0.587798	0.02281
-0.570845	0.02082
-0.553892	0.0196
-0.536939	0.01737
-0.519985	0.01494
-0.503032	0.01324
-0.486079	0.01199
-0.469126	0.01106
-0.452172	0.00899
-0.435219	0.00841
-0.418266	0.00706
-0.401312	0.0059
-0.384359	0.0057
-0.367406	0.00456
-0.350453	0.00329
-0.333499	0.00314
-0.316546	0.00246
-0.299593	0.00204
-0.28264	0.00194
-0.265686	0.00166
-0.248733	0.00108
-0.23178	0.00109
-0.214827	0.00087
-0.197873	0.00066
-0.18092	0.00046
-0.163967	0.00037
-0.147013	0.00026
-0.13006	0.0002
-0.113107	0.00018
-0.0961537	5e-05
-0.0792004	6e-05
-0.0622471	9e-05
-0.0452939	2e-05
-0.0283406	1e-05
-0.0113873	2e-05
0.0225192	2e-05
0.0394725	1e-05
0.0564257	2e-05
0.107286	1e-05
