56.3417	3e-05
59.7585	5e-05
63.1752	0.00015
66.5919	0.00021
70.0087	0.00073
73.4254	0.00127
76.8421	0.00275
80.2588	0.00436
83.6756	0.00717
87.0923	0.01037
90.509	0.01421
93.9258	0.01877
97.3425	0.02347
100.759	0.02795
104.176	0.031
107.593	0.03587
111.009	0.04075
114.426	0.04393
117.843	0.04573
121.26	0.04608
124.676	0.04702
128.093	0.04699
131.51	0.04659
134.927	0.04461
138.343	0.04375
141.76	0.04143
145.177	0.03771
148.593	0.03508
152.01	0.03263
155.427	0.02973
158.844	0.02762
162.26	0.02519
165.677	0.02235
169.094	0.02039
172.511	0.01822
175.927	0.01578
179.344	0.01369
182.761	0.01287
186.178	0.01089
189.594	0.01008
193.011	0.00815
196.428	0.00725
199.844	0.00648
203.261	0.00552
206.678	0.00502
210.095	0.00415
213.511	0.00366
216.928	0.00294
220.345	0.00271
223.762	0.00222
227.178	0.00185
230.595	0.00199
234.012	0.00156
237.428	0.00132
240.845	0.00109
244.262	0.00114
247.679	0.00065
251.095	0.00078
254.512	0.00064
257.929	0.00056
261.346	0.00047
264.762	0.0004
268.179	0.00031
271.596	0.00018
275.013	0.00029
278.429	0.0002
281.846	0.00013
285.263	0.00021
288.679	8e-05
292.096	6e-05
295.513	6e-05
302.346	0.0001
305.763	7e-05
309.18	5e-05
312.597	3e-05
316.013	3e-05
319.43	3e-05
322.847	1e-05
326.264	1e-05
329.68	1e-05
333.097	1e-05
339.93	1e-05
343.347	1e-05
350.181	2e-05
357.014	1e-05
360.431	2e-05
370.681	1e-05
377.514	1e-05
380.931	1e-05
398.015	1e-05
