-1.73625	1e-05
-1.70037	2e-05
-1.68242	1e-05
-1.62859	2e-05
-1.61065	3e-05
-1.59271	3e-05
-1.57476	6e-05
-1.55682	4e-05
-1.53888	6e-05
-1.52093	0.00013
-1.50299	9e-05
-1.48505	0.00024
-1.4671	0.00022
-1.44916	0.00034
-1.43122	0.00043
-1.41327	0.00048
-1.39533	0.00071
-1.37739	0.00072
-1.35944	0.00116
-1.3415	0.00141
-1.32355	0.00166
-1.30561	0.00226
-1.28767	0.00286
-1.26972	0.00313
-1.25178	0.00388
-1.23384	0.005
-1.21589	0.00614
-1.19795	0.00695
-1.18001	0.00854
-1.16206	0.00919
-1.14412	0.01119
-1.12618	0.012
-1.10823	0.01394
-1.09029	0.01563
-1.07235	0.0175
-1.0544	0.02059
-1.03646	0.02141
-1.01852	0.02267
-1.00057	0.0257
-0.982631	0.02752
-0.964687	0.02858
-0.946744	0.03109
-0.928801	0.03196
-0.910857	0.03353
-0.892914	0.03368
-0.87497	0.07167
-0.857027	0.03622
-0.839084	0.03601
-0.82114	0.03621
-0.803197	0.03427
-0.785254	0.03331
-0.76731	0.03236
-0.749367	0.03092
-0.731423	0.03013
-0.71348	0.02862
-0.695537	0.0269
-0.677593	0.02423
-0.65965	0.02271
-0.641706	0.02084
-0.623763	0.01822
-0.60582	0.01594
-0.587876	0.01478
-0.569933	0.01273
-0.55199	0.01166
-0.534046	0.00979
-0.516103	0.00859
-0.498159	0.00746
-0.480216	0.00597
-0.462273	0.00576
-0.444329	0.00374
-0.426386	0.00358
-0.408443	0.0028
-0.390499	0.00246
-0.372556	0.00194
-0.354612	0.00159
-0.336669	0.00138
-0.318726	0.00091
-0.300782	0.00082
-0.282839	0.00069
-0.264895	0.00046
-0.246952	0.00023
-0.229009	0.00046
-0.211065	0.00019
-0.193122	0.00015
-0.175179	0.0001
-0.157235	0.0001
-0.139292	9e-05
-0.121348	4e-05
-0.103405	7e-05
-0.0854617	4e-05
-0.0675183	2e-05
-0.0316315	1e-05
-0.0136881	1e-05
0.040142	1e-05
