-1.74803	1e-05
-1.73059	1e-05
-1.67829	2e-05
-1.64342	1e-05
-1.62598	2e-05
-1.60855	3e-05
-1.59111	5e-05
-1.57367	3e-05
-1.55624	4e-05
-1.5388	5e-05
-1.52137	0.00015
-1.50393	0.00013
-1.4865	0.00012
-1.46906	0.00023
-1.45163	0.00027
-1.43419	0.00043
-1.41676	0.00063
-1.39932	0.00059
-1.38189	0.00082
-1.36445	0.00109
-1.34701	0.00137
-1.32958	0.00153
-1.31214	0.00213
-1.29471	0.00238
-1.27727	0.00315
-1.25984	0.00372
-1.2424	0.00464
-1.22497	0.00564
-1.20753	0.00639
-1.1901	0.00725
-1.17266	0.00866
-1.15522	0.00953
-1.13779	0.01165
-1.12035	0.01285
-1.10292	0.01411
-1.08548	0.01655
-1.06805	0.01881
-1.05061	0.01896
-1.03318	0.02184
-1.01574	0.02292
-0.998306	0.02562
-0.980871	0.02669
-0.963436	0.02867
-0.946	0.02991
-0.928565	0.03148
-0.911129	0.03268
-0.893694	0.03297
-0.876258	0.06972
-0.858823	0.03483
-0.841388	0.03412
-0.823952	0.03429
-0.806517	0.0338
-0.789081	0.03253
-0.771646	0.03057
-0.754211	0.03125
-0.736775	0.02907
-0.71934	0.02751
-0.701904	0.02509
-0.684469	0.02364
-0.667034	0.0228
-0.649598	0.02007
-0.632163	0.01876
-0.614727	0.01752
-0.597292	0.01556
-0.579857	0.01363
-0.562421	0.01192
-0.544986	0.01103
-0.52755	0.00901
-0.510115	0.00805
-0.49268	0.00682
-0.475244	0.00583
-0.457809	0.00505
-0.440373	0.00415
-0.422938	0.00342
-0.405503	0.00262
-0.388067	0.00201
-0.370632	0.00191
-0.353196	0.00142
-0.335761	0.00116
-0.318326	0.00089
-0.30089	0.00074
-0.283455	0.00054
-0.266019	0.00045
-0.248584	0.00031
-0.231149	0.00029
-0.213713	0.00029
-0.196278	0.00017
-0.178842	6e-05
-0.161407	8e-05
-0.143972	7e-05
-0.126536	4e-05
-0.0916653	4e-05
-0.0742299	1e-05
-0.0567945	2e-05
-0.0219237	1e-05
