81.4087	4e-05
85.4747	4e-05
87.5077	0.00013
89.5407	0.00011
91.5737	0.00033
93.6067	0.00053
95.6397	0.0008
97.6727	0.00117
99.7057	0.00181
101.739	0.00254
103.772	0.00413
105.805	0.00497
107.838	0.00731
109.871	0.00915
111.904	0.01164
113.937	0.01425
115.97	0.01662
118.003	0.01957
120.036	0.02263
122.069	0.02575
124.102	0.02861
126.135	0.02986
128.168	0.03472
130.201	0.03504
132.234	0.03802
134.267	0.03816
136.3	0.03879
138.333	0.04012
140.366	0.0401
142.399	0.04043
144.432	0.03884
146.465	0.03858
148.498	0.03612
150.531	0.03436
152.564	0.03235
154.597	0.03045
156.63	0.02979
158.663	0.02734
160.696	0.02508
162.729	0.0223
164.762	0.0217
166.795	0.01925
168.828	0.01672
170.861	0.01528
172.894	0.01311
174.927	0.01215
176.96	0.01049
178.993	0.00934
181.026	0.00841
183.059	0.00728
185.092	0.00627
187.125	0.0054
189.158	0.0049
191.191	0.00447
193.224	0.00328
195.257	0.00265
197.29	0.0026
199.323	0.00208
201.356	0.00186
203.389	0.00151
205.422	0.00141
207.455	0.00108
209.488	0.00109
211.521	0.00086
213.554	0.00058
215.587	0.00074
217.62	0.00047
219.653	0.00038
221.686	0.00031
223.719	0.00021
225.752	0.00029
227.785	0.00018
229.818	0.00021
231.851	0.00016
233.884	0.00014
235.917	6e-05
237.95	9e-05
239.983	5e-05
242.016	5e-05
244.049	7e-05
246.082	2e-05
248.115	3e-05
250.148	6e-05
252.181	5e-05
254.214	2e-05
258.28	1e-05
260.313	2e-05
264.379	1e-05
272.511	1e-05
284.709	1e-05
