24.6956	0.0013
35.7415	0.005
46.7874	0.0219
57.8332	0.0395
68.8791	0.0519
79.925	0.065
90.9709	0.0707
102.017	0.0725
113.063	0.0714
124.109	0.0698
135.154	0.0604
146.2	0.0581
157.246	0.0493
168.292	0.0422
179.338	0.0413
190.384	0.0375
201.43	0.0314
212.476	0.0271
223.522	0.0236
234.567	0.019
245.613	0.0161
256.659	0.014
267.705	0.0153
278.751	0.0116
289.797	0.0106
300.843	0.008
311.889	0.0071
322.935	0.0067
333.98	0.0052
345.026	0.0052
356.072	0.006
367.118	0.0037
378.164	0.0035
389.21	0.0033
400.256	0.0029
411.302	0.0018
422.348	0.0034
433.393	0.0017
444.439	0.0018
455.485	0.0014
466.531	0.0015
477.577	0.0012
488.623	0.0008
499.669	0.0014
510.715	0.0009
521.761	0.0001
532.806	0.0004
543.852	0.0006
554.898	0.0002
565.944	0.0001
576.99	0.0004
588.036	0.0005
599.082	0.0005
610.128	0.0001
621.174	0.0003
632.219	0.0004
643.265	0.0003
654.311	0.0001
687.449	0.0002
698.495	0.0001
709.541	0.0001
731.632	0.0001
742.678	0.0001
786.862	0.0002
797.908	0.0002
808.954	0.0001
820	0.0003
831.045	0.0001
864.183	0.0001
908.367	0.0001
919.413	0.0001
963.596	0.0001
1129.28	0.0001
