41.478	0.00012
48.1353	0.00091
54.7926	0.00315
61.4499	0.00738
68.1072	0.01594
74.7645	0.02529
81.4218	0.03546
88.0791	0.04626
94.7365	0.05416
101.394	0.06026
108.051	0.06278
114.708	0.0643
121.366	0.06291
128.023	0.06222
134.68	0.05823
141.338	0.05384
147.995	0.05077
154.652	0.04388
161.31	0.04038
167.967	0.03478
174.624	0.03041
181.282	0.02682
187.939	0.02294
194.596	0.02
201.253	0.01751
207.911	0.01503
214.568	0.01232
221.225	0.01065
227.883	0.00937
234.54	0.00775
241.197	0.00702
247.855	0.00539
254.512	0.00486
261.169	0.00397
267.827	0.00365
274.484	0.00282
281.141	0.00261
287.798	0.00211
294.456	0.00186
301.113	0.00168
307.77	0.0012
314.428	0.00112
321.085	0.00095
327.742	0.00074
334.4	0.00057
341.057	0.00055
347.714	0.00042
354.372	0.00033
361.029	0.0004
367.686	0.00031
374.344	0.0003
381.001	0.00018
387.658	0.00014
394.315	0.00015
400.973	0.00011
407.63	4e-05
414.287	0.00011
420.945	0.00016
427.602	5e-05
434.259	3e-05
440.917	5e-05
447.574	5e-05
454.231	6e-05
460.889	2e-05
474.203	2e-05
494.175	1e-05
500.832	1e-05
514.147	3e-05
520.804	2e-05
534.119	1e-05
540.776	1e-05
554.091	1e-05
574.063	1e-05
587.377	1e-05
620.664	2e-05
707.209	1e-05
