89.6861	2e-05
91.702	7e-05
93.7179	0.0001
95.7338	0.00022
97.7497	0.0003
99.7655	0.0006
101.781	0.00093
103.797	0.00166
105.813	0.00236
107.829	0.00353
109.845	0.00488
111.861	0.00643
113.877	0.00824
115.893	0.01073
117.909	0.01343
119.924	0.01632
121.94	0.01903
123.956	0.02235
125.972	0.0256
127.988	0.027
130.004	0.03086
132.02	0.03333
134.036	0.03581
136.052	0.03752
138.067	0.038
140.083	0.04032
142.099	0.04008
144.115	0.03822
146.131	0.03978
148.147	0.03854
150.163	0.03743
152.179	0.03567
154.195	0.03491
156.21	0.03367
158.226	0.0309
160.242	0.02848
162.258	0.02692
164.274	0.02429
166.29	0.02384
168.306	0.02133
170.322	0.01969
172.338	0.01784
174.354	0.0161
176.369	0.01357
178.385	0.01226
180.401	0.01058
182.417	0.00982
184.433	0.00889
186.449	0.00718
188.465	0.00701
190.481	0.00579
192.497	0.00481
194.512	0.00466
196.528	0.00421
198.544	0.00364
200.56	0.0027
202.576	0.00225
204.592	0.0022
206.608	0.00179
208.624	0.00166
210.64	0.0013
212.655	0.00133
214.671	0.00119
216.687	0.00088
218.703	0.00067
220.719	0.00073
222.735	0.00072
224.751	0.0005
226.767	0.00047
228.783	0.00023
230.798	0.00031
232.814	0.00028
234.83	0.00019
236.846	0.00014
238.862	0.00017
240.878	9e-05
242.894	0.00011
244.91	3e-05
246.926	4e-05
248.941	5e-05
250.957	2e-05
252.973	6e-05
254.989	3e-05
257.005	2e-05
261.037	1e-05
265.069	2e-05
269.1	1e-05
271.116	1e-05
275.148	1e-05
279.18	2e-05
291.275	1e-05
