52.584	2e-05
55.7617	6e-05
58.9395	8e-05
62.1172	0.00018
65.2949	0.00049
68.4727	0.00083
71.6504	0.00153
74.8281	0.00282
78.0058	0.00418
81.1836	0.00664
84.3613	0.00862
87.539	0.01201
90.7168	0.01612
93.8945	0.01858
97.0722	0.02352
100.25	0.02593
103.428	0.02952
106.605	0.034
109.783	0.03686
112.961	0.03928
116.139	0.04213
119.316	0.04255
122.494	0.04274
125.672	0.04406
128.849	0.04284
132.027	0.04268
135.205	0.04068
138.383	0.03959
141.56	0.03823
144.738	0.03508
147.916	0.03244
151.094	0.02998
154.271	0.02799
157.449	0.02569
160.627	0.0235
163.805	0.02245
166.982	0.01982
170.16	0.01748
173.338	0.01615
176.515	0.0136
179.693	0.01205
182.871	0.01155
186.049	0.00975
189.226	0.00904
192.404	0.007
195.582	0.00669
198.76	0.00575
201.937	0.0055
205.115	0.00424
208.293	0.00367
211.47	0.003
214.648	0.00299
217.826	0.0027
221.004	0.00204
224.181	0.00184
227.359	0.00169
230.537	0.00137
233.715	0.00132
236.892	0.00102
240.07	0.00089
243.248	0.0008
246.425	0.00065
249.603	0.00055
252.781	0.00043
255.959	0.00037
259.136	0.00034
262.314	0.00032
265.492	0.00024
268.67	0.00022
271.847	0.00019
275.025	0.00015
278.203	9e-05
281.38	0.00011
284.558	5e-05
287.736	5e-05
290.914	5e-05
294.091	7e-05
297.269	8e-05
300.447	3e-05
303.625	3e-05
313.158	1e-05
316.335	1e-05
322.691	2e-05
325.869	3e-05
338.58	1e-05
341.757	1e-05
344.935	1e-05
357.646	2e-05
370.357	1e-05
