81.4132	1e-05
83.504	3e-05
87.6857	6e-05
89.7765	0.00011
91.8674	0.00018
93.9582	0.00036
96.049	0.00061
98.1398	0.00098
100.231	0.00145
102.322	0.00242
104.412	0.00355
106.503	0.00519
108.594	0.0067
110.685	0.00934
112.776	0.01205
114.866	0.01469
116.957	0.01746
119.048	0.02017
121.139	0.02377
123.23	0.02826
125.321	0.03
127.411	0.03244
129.502	0.03609
131.593	0.03704
133.684	0.03998
135.775	0.0404
137.866	0.04046
139.956	0.04149
142.047	0.04148
144.138	0.04114
146.229	0.03983
148.32	0.03807
150.411	0.03543
152.501	0.03468
154.592	0.03075
156.683	0.03101
158.774	0.02872
160.865	0.02662
162.956	0.02361
165.046	0.0216
167.137	0.02006
169.228	0.01764
171.319	0.01515
173.41	0.01385
175.501	0.01256
177.591	0.01082
179.682	0.00991
181.773	0.00829
183.864	0.00756
185.955	0.00655
188.046	0.00584
190.136	0.00461
192.227	0.00472
194.318	0.00361
196.409	0.00272
198.5	0.0027
200.591	0.00226
202.681	0.00176
204.772	0.00177
206.863	0.00154
208.954	0.00111
211.045	0.00106
213.135	0.00098
215.226	0.0006
217.317	0.00065
219.408	0.00057
221.499	0.00048
223.59	0.00042
225.68	0.00027
227.771	0.00025
229.862	0.00015
231.953	0.00026
234.044	0.00022
236.135	0.00013
238.225	0.00011
240.316	8e-05
242.407	8e-05
244.498	4e-05
246.589	6e-05
248.68	4e-05
250.77	6e-05
252.861	3e-05
254.952	2e-05
257.043	3e-05
259.134	6e-05
263.315	3e-05
265.406	2e-05
267.497	1e-05
273.77	1e-05
280.042	1e-05
290.496	1e-05
