83.4424	2e-05
85.5208	2e-05
87.5992	4e-05
89.6776	0.0001
91.7559	0.00012
93.8343	0.00031
95.9127	0.00059
97.9911	0.00082
100.07	0.00125
102.148	0.00229
104.226	0.00313
106.305	0.00469
108.383	0.00595
110.461	0.00869
112.54	0.01128
114.618	0.01425
116.697	0.01663
118.775	0.01937
120.853	0.02289
122.932	0.02631
125.01	0.02979
127.089	0.03141
129.167	0.03571
131.245	0.03637
133.324	0.03925
135.402	0.04043
137.481	0.04011
139.559	0.04121
141.637	0.04182
143.716	0.04076
145.794	0.0405
147.873	0.03837
149.951	0.03638
152.029	0.03441
154.108	0.03261
156.186	0.03073
158.265	0.02906
160.343	0.02725
162.421	0.02474
164.5	0.02209
166.578	0.02094
168.657	0.01815
170.735	0.01604
172.813	0.01398
174.892	0.01288
176.97	0.0117
179.049	0.00991
181.127	0.0088
183.205	0.00762
185.284	0.00698
187.362	0.00614
189.44	0.00498
191.519	0.00466
193.597	0.00396
195.676	0.00297
197.754	0.00268
199.832	0.00224
201.911	0.002
203.989	0.00186
206.068	0.00147
208.146	0.00119
210.224	0.00115
212.303	0.00103
214.381	0.00067
216.46	0.00061
218.538	0.00065
220.616	0.00049
222.695	0.00043
224.773	0.00031
226.852	0.00025
228.93	0.00017
231.008	0.00024
233.087	0.00024
235.165	0.00012
237.244	0.00014
239.322	7e-05
241.4	8e-05
243.479	6e-05
245.557	4e-05
247.636	5e-05
249.714	6e-05
251.792	4e-05
253.871	1e-05
255.949	3e-05
258.028	6e-05
260.106	1e-05
262.184	3e-05
264.263	1e-05
266.341	2e-05
272.576	1e-05
278.811	1e-05
291.282	1e-05
