34.0449	0.0001
39.6469	0.00054
45.249	0.00166
50.851	0.00359
56.4531	0.00678
62.0551	0.01226
67.6572	0.01886
73.2592	0.0248
78.8613	0.03166
84.4633	0.03788
90.0654	0.04234
95.6674	0.04735
101.269	0.04955
106.871	0.05124
112.474	0.05324
118.076	0.05109
123.678	0.05073
129.28	0.04964
134.882	0.04542
140.484	0.0448
146.086	0.04149
151.688	0.03785
157.29	0.03428
162.892	0.03107
168.494	0.02788
174.096	0.02518
179.698	0.02192
185.3	0.02013
190.902	0.01704
196.504	0.01525
202.106	0.0134
207.708	0.01221
213.31	0.0104
218.912	0.00896
224.514	0.00832
230.117	0.00693
235.719	0.00595
241.321	0.00498
246.923	0.00442
252.525	0.00408
258.127	0.00351
263.729	0.00291
269.331	0.00265
274.933	0.00214
280.535	0.00188
286.137	0.00175
291.739	0.00161
297.341	0.00122
302.943	0.00086
308.545	0.00105
314.147	0.00076
319.749	0.00051
325.351	0.00058
330.953	0.00041
336.555	0.00036
342.157	0.00036
347.76	0.00027
353.362	0.00031
358.964	0.00028
364.566	0.00017
370.168	0.00019
375.77	0.00011
381.372	7e-05
386.974	8e-05
392.576	9e-05
398.178	7e-05
403.78	7e-05
409.382	9e-05
414.984	0.00011
420.586	4e-05
426.188	2e-05
431.79	2e-05
437.392	3e-05
454.198	1e-05
459.8	1e-05
471.005	1e-05
482.209	1e-05
487.811	3e-05
499.015	2e-05
504.617	1e-05
532.627	1e-05
538.229	1e-05
571.841	2e-05
594.25	1e-05
